,0,1,2,3,4,5,6,Class
56,0.4462890625,0.4936682879924774,0.005859375,0.005310457665473223,38,535,,give way (warning)
57,0.57373046875,0.49632352590560913,0.0087890625,0.010620915330946445,13,535,,no pedestrian (mandatory)
58,0.7509765625,0.7228349447250366,0.0068359375,0.005310457665473223,10,536,,pedal cycles (mandatory)
59,0.4072265625,0.49346405267715454,0.005859375,0.005718954373151064,38,536,,give way (warning)
60,0.55712890625,0.49550652503967285,0.0107421875,0.010620915330946445,13,536,,pedal cycles (mandatory)
61,0.36181640625,0.49325981736183167,0.0087890625,0.0069444444961845875,38,537,,give way (warning)
62,0.544677734375,0.49489378929138184,0.01318359375,0.012663398869335651,13,537,,no overtaking (mandatory)
63,0.275634765625,0.49060457944869995,0.01123046875,0.013888888992369175,7,538,,pedal cycles (mandatory)
64,0.31005859375,0.491830050945282,0.01171875,0.008169935084879398,38,538,,give way (warning)
65,0.540283203125,0.4950980246067047,0.01708984375,0.014705882407724857,13,538,,give way (warning)
66,0.554443359375,0.4950980246067047,0.02294921875,0.018790850415825844,13,539,,give way (warning)
67,0.593017578125,0.4957107901573181,0.03369140625,0.02491830103099346,13,540,,no bike (mandatory)
68,0.3193359375,0.7128267884254456,0.015625,0.01225490216165781,10,550,,no waiting (mandatory)
69,0.41748046875,0.49203431606292725,0.0029296875,0.002859477186575532,17,571,,stop (mandatory)
70,0.4169921875,0.49203431606292725,0.00390625,0.0036764706019312143,17,572,,stop (mandatory)
71,0.41650390625,0.4916258156299591,0.00390625,0.0036764706019312143,17,573,,stop (mandatory)
72,0.417724609375,0.49121731519699097,0.00439453125,0.0036764706019312143,17,576,,stop (mandatory)
73,0.41943359375,0.49121731519699097,0.0048828125,0.0036764706019312143,14,578,,stop (mandatory)
74,0.42041015625,0.4910130798816681,0.0048828125,0.004084967542439699,14,579,,stop (mandatory)
75,0.4228515625,0.49121731519699097,0.005859375,0.00449346425011754,14,581,,stop (mandatory)
76,0.42578125,0.4904003143310547,0.005859375,0.00449346425011754,17,583,,stop (mandatory)
77,0.427490234375,0.48999184370040894,0.00634765625,0.005310457665473223,17,584,,stop (mandatory)
78,0.434326171875,0.48978757858276367,0.00732421875,0.005718954373151064,14,587,,stop (mandatory)
79,0.435791015625,0.48917484283447266,0.00732421875,0.006127451080828905,14,588,,stop (mandatory)
80,0.438232421875,0.48856207728385925,0.00830078125,0.006535947788506746,14,589,,stop (mandatory)
81,0.441162109375,0.4881536066532135,0.00830078125,0.007352941203862429,14,590,,stop (mandatory)
82,0.44482421875,0.4869281053543091,0.0087890625,0.007352941203862429,14,591,,stop (mandatory)
83,0.448974609375,0.4869281053543091,0.00927734375,0.007352941203862429,14,592,,stop (mandatory)
84,0.45361328125,0.48713234066963196,0.0107421875,0.009395425207912922,14,593,,stop (mandatory)
85,0.458984375,0.4859068691730499,0.01171875,0.009395425207912922,14,594,,stop (mandatory)
86,0.465087890625,0.48508986830711365,0.01220703125,0.011029412038624287,14,595,,stop (mandatory)
87,0.4736328125,0.48427286744117737,0.013671875,0.012663398869335651,14,596,,stop (mandatory)
88,0.484375,0.4820261299610138,0.015625,0.014705882407724857,14,597,,stop (mandatory)
89,0.498291015625,0.4799836575984955,0.01806640625,0.016339870169758797,14,598,,stop (mandatory)
90,0.517578125,0.4777369201183319,0.0205078125,0.020016340538859367,14,599,,stop (mandatory)
91,0.544921875,0.4748774468898773,0.025390625,0.02491830103099346,14,600,,stop (mandatory)
92,0.58837890625,0.46875,0.029296875,0.029820261523127556,14,601,,stop (mandatory)
93,0.66796875,0.4583333432674408,0.037109375,0.0416666679084301,14,602,,turn (indication)
94,0.426513671875,0.5140931606292725,0.02001953125,0.011846405453979969,12,605,,traffic priority (indication)
95,0.267333984375,0.46078431606292725,0.01220703125,0.00898692850023508,10,607,,no horse (mandatory)
96,0.34033203125,0.46200981736183167,0.0107421875,0.00898692850023508,9,608,,no horse (mandatory)
97,0.400634765625,0.45874184370040894,0.01025390625,0.009803921915590763,9,609,,roundabout (mandatory)
98,0.45947265625,0.45302286744117737,0.0107421875,0.01225490216165781,10,610,,roundabout (mandatory)
99,0.45947265625,0.45302286744117737,0.0107421875,0.01225490216165781,9,610,,zebra crossing (warning)
100,0.496337890625,0.5196078419685364,0.03076171875,0.026143791154026985,25,611,,zebra crossing (warning)
101,0.496337890625,0.5196078419685364,0.03076171875,0.026143791154026985,18,611,,traffic priority (indication)
102,0.5283203125,0.46507352590560913,0.01171875,0.015114379115402699,38,611,,traffic priority (indication)
103,0.52783203125,0.44281044602394104,0.01171875,0.013071895577013493,10,611,,zebra crossing (warning)
104,0.583251953125,0.529411792755127,0.04541015625,0.040032681077718735,18,612,,no overtaking (mandatory)
105,0.623291015625,0.41687092185020447,0.01513671875,0.023284314200282097,10,612,,zebra crossing (indication)
106,0.399169921875,0.4936682879924774,0.00634765625,0.00449346425011754,44,612,,zebra crossing (indication)
107,0.4111328125,0.4928513169288635,0.005859375,0.00449346425011754,44,613,,no entry (mandatory)
108,0.33740234375,0.5051062107086182,0.0107421875,0.00776143791154027,17,614,,traffic priority (indication)
109,0.4189453125,0.4922385513782501,0.0068359375,0.0049019609577953815,44,614,,no entry (mandatory)
110,0.345947265625,0.5059232115745544,0.01416015625,0.009395425207912922,38,615,,no entry (mandatory)
111,0.33935546875,0.5061274766921997,0.01171875,0.00898692850023508,17,615,,direction type1 (mandatory)
112,0.351318359375,0.5053104758262634,0.01123046875,0.008169935084879398,38,615,,no waiting (mandatory)
113,0.427734375,0.491830050945282,0.0068359375,0.0049019609577953815,44,615,,direction type1 (mandatory)
114,0.34912109375,0.507557213306427,0.013671875,0.010212418623268604,38,616,,no entry (mandatory)
115,0.335205078125,0.508169949054718,0.01318359375,0.010620915330946445,17,616,,zebra crossing (indication)
116,0.43359375,0.4924428164958954,0.0068359375,0.0069444444961845875,44,616,,direction type1 (mandatory)
117,0.343505859375,0.5093954205513,0.01611328125,0.011437908746302128,38,617,,zebra crossing (indication)
118,0.4384765625,0.4922385513782501,0.0078125,0.007352941203862429,44,617,,no entry (mandatory)
119,0.3271484375,0.5104166865348816,0.015625,0.011846405453979969,17,617,,no entry (mandatory)
120,0.3154296875,0.5136846303939819,0.0185546875,0.014297385700047016,17,618,,direction type1 (mandatory)
121,0.33544921875,0.5120506286621094,0.01953125,0.014297385700047016,38,618,,zebra crossing (indication)
122,0.4453125,0.49203431606292725,0.009765625,0.00857843179255724,44,618,,direction type1 (mandatory)
123,0.323974609375,0.5161356329917908,0.02392578125,0.016748366877436638,38,619,,zebra crossing (indication)
124,0.45361328125,0.491830050945282,0.01171875,0.00898692850023508,44,619,,no entry (mandatory)
125,0.298828125,0.5175653696060181,0.0234375,0.01797385700047016,17,619,,direction type1 (mandatory)
126,0.305419921875,0.5226715803146362,0.03271484375,0.021650327369570732,38,620,,no entry (mandatory)
127,0.2705078125,0.5251225233078003,0.03125,0.023284314200282097,17,620,,zebra crossing (indication)
128,0.464111328125,0.4916258156299591,0.01318359375,0.010212418623268604,44,620,,zebra crossing (indication)
129,0.476806640625,0.4908088147640228,0.01416015625,0.011846405453979969,44,621,,zebra crossing (indication)
130,0.49560546875,0.48999184370040894,0.015625,0.015114379115402699,44,622,,stop (mandatory)
131,0.414794921875,0.48937907814979553,0.00537109375,0.004084967542439699,13,623,,zebra crossing (indication)
132,0.526123046875,0.4887663424015045,0.02197265625,0.020016340538859367,44,623,,pedal cycles (mandatory)
133,0.487060546875,0.4889705777168274,0.00732421875,0.013071895577013493,38,624,,zebra crossing (indication)
134,0.5830078125,0.4861111044883728,0.025390625,0.028594771400094032,44,624,,pedal cycles (mandatory)
135,0.512939453125,0.4867238700389862,0.01123046875,0.018382353708148003,38,625,,no entry (mandatory)
136,0.417724609375,0.48856207728385925,0.00537109375,0.004084967542439699,13,625,,pedal cycles (mandatory)
137,0.557373046875,0.4840686321258545,0.02001953125,0.025326797738671303,38,626,,no entry (mandatory)
138,0.419677734375,0.4887663424015045,0.00537109375,0.0036764706019312143,13,626,,pedal cycles (mandatory)
139,0.65283203125,0.47814542055130005,0.052734375,0.04289215803146362,40,627,,no entry (mandatory)
140,0.42138671875,0.48978757858276367,0.005859375,0.004084967542439699,13,627,,speed limit 30 (mandatory)
141,0.4228515625,0.4942810535430908,0.005859375,0.004084967542439699,13,628,,no entry (mandatory)
142,0.422607421875,0.4895833432674408,0.00634765625,0.00449346425011754,13,628,, soft verges (warning)
143,0.42333984375,0.4942810535430908,0.005859375,0.004084967542439699,13,629,,give way (warning)
144,0.423095703125,0.4895833432674408,0.00732421875,0.005310457665473223,13,629,,no entry (mandatory)
145,0.42333984375,0.4887663424015045,0.005859375,0.00449346425011754,13,630,, soft verges (warning)
146,0.423583984375,0.4936682879924774,0.00634765625,0.005310457665473223,13,630,,no bike (mandatory)
147,0.606201171875,0.48366013169288635,0.01611328125,0.014705882407724857,11,631,, soft verges (warning)
148,0.42431640625,0.4950980246067047,0.0068359375,0.0049019609577953815,13,631,,stop (mandatory)
149,0.42431640625,0.48937907814979553,0.0068359375,0.0049019609577953815,13,631,, soft verges (warning)
150,0.42578125,0.49530228972435,0.0068359375,0.00449346425011754,13,632,,stop (mandatory)
151,0.425537109375,0.4895833432674408,0.00732421875,0.005310457665473223,13,632,, soft verges (warning)
152,0.427490234375,0.49632352590560913,0.00732421875,0.0049019609577953815,13,633,,stop (mandatory)
153,0.427490234375,0.4895833432674408,0.00732421875,0.005310457665473223,13,633,, soft verges (warning)
154,0.429443359375,0.4957107901573181,0.00732421875,0.00449346425011754,13,634,,stop (mandatory)
155,0.429443359375,0.4887663424015045,0.00830078125,0.005310457665473223,13,634,, soft verges (warning)
156,0.431640625,0.49530228972435,0.0078125,0.005310457665473223,13,635,,stop (mandatory)
157,0.431396484375,0.4873366057872772,0.00830078125,0.005718954373151064,13,635,,stop (mandatory)
158,0.43359375,0.48631536960601807,0.0087890625,0.006127451080828905,13,636,,stop (mandatory)
159,0.436767578125,0.4854983687400818,0.01025390625,0.0069444444961845875,13,637,,stop (mandatory)
160,0.43994140625,0.48570260405540466,0.009765625,0.007352941203862429,13,638,,give way (warning)
161,0.44384765625,0.48508986830711365,0.01171875,0.00857843179255724,13,639,,give way (warning)
162,0.44873046875,0.4840686321258545,0.0126953125,0.009803921915590763,13,640,,stop (mandatory)
163,0.45458984375,0.4828431308269501,0.013671875,0.009803921915590763,13,641,,give way (warning)
164,0.4619140625,0.4812091588973999,0.0146484375,0.011437908746302128,13,642,,give way (warning)
165,0.472412109375,0.4791666567325592,0.01708984375,0.013071895577013493,13,643,,roundabout (warning)
166,0.4873046875,0.49673202633857727,0.0205078125,0.01552287582308054,11,644,,give way (warning)
167,0.4873046875,0.4758986830711365,0.01953125,0.01552287582308054,13,644,,generic warning type1 (warning)
168,0.509033203125,0.4965277910232544,0.02392578125,0.02083333395421505,25,645,,give way (warning)
169,0.509521484375,0.4716094732284546,0.02392578125,0.020016340538859367,13,645,,generic warning type1 (warning)
170,0.543212890625,0.4977532625198364,0.02783203125,0.025735294446349144,18,646,,roundabout (warning)
171,0.54345703125,0.4979575276374817,0.0283203125,0.025326797738671303,25,646,,give way (warning)
172,0.54345703125,0.46486929059028625,0.0283203125,0.026143791154026985,13,646,,roundabout (warning)
173,0.608642578125,0.5,0.03662109375,0.03594771400094032,18,647,,give way (warning)
174,0.60888671875,0.4542483687400818,0.0322265625,0.03431372717022896,13,647,,direction type2 (mandatory)
175,0.60205078125,0.6395016312599182,0.0048828125,0.002859477186575532,12,653,,no entry (mandatory)
176,0.4013671875,0.49203431606292725,0.0048828125,0.002859477186575532,13,666,,no entry (mandatory)
177,0.40087890625,0.49203431606292725,0.0048828125,0.002859477186575532,13,667,,no entry (mandatory)
178,0.40087890625,0.49203431606292725,0.0048828125,0.002859477186575532,13,668,,no entry (mandatory)
179,0.400390625,0.491830050945282,0.0048828125,0.003267973894253373,13,669,,no entry (mandatory)
180,0.400146484375,0.491830050945282,0.00537109375,0.003267973894253373,13,670,,give way (warning)
181,0.4013671875,0.49203431606292725,0.005859375,0.0036764706019312143,13,671,,no pedestrian (mandatory)
182,0.515380859375,0.289419949054718,0.02783203125,0.02491830103099346,10,672,,traffic priority (indication)
183,0.473876953125,0.49346405267715454,0.00537109375,0.0049019609577953815,44,672,,give way (warning)
184,0.40234375,0.49142158031463623,0.005859375,0.004084967542439699,13,672,,direction type1 (mandatory)
185,0.389892578125,0.5004084706306458,0.00439453125,0.003267973894253373,38,673,,stop (mandatory)
186,0.404296875,0.49203431606292725,0.005859375,0.0036764706019312143,13,673,,zebra crossing (indication)
187,0.286376953125,0.4908088147640228,0.01318359375,0.00857843179255724,38,674,,speed limit 90 (mandatory)
188,0.404541015625,0.491830050945282,0.00634765625,0.004084967542439699,13,674,,direction type1 (mandatory)
189,0.404052734375,0.4944852888584137,0.00439453125,0.002859477186575532,13,675,,zebra crossing (indication)
190,0.26904296875,0.48917484283447266,0.015625,0.010212418623268604,38,675,,stop (mandatory)
191,0.403564453125,0.4910130798816681,0.00634765625,0.004084967542439699,13,675,,direction type1 (mandatory)
192,0.3857421875,0.500612735748291,0.005859375,0.00449346425011754,38,676,,stop (mandatory)
193,0.40234375,0.4904003143310547,0.0068359375,0.00449346425011754,13,676,,direction type1 (mandatory)
194,0.383056640625,0.5008170008659363,0.00634765625,0.0049019609577953815,38,677,,no entry (mandatory)
195,0.401123046875,0.4904003143310547,0.00634765625,0.00449346425011754,13,677,,no entry (mandatory)
196,0.3759765625,0.5010212659835815,0.0068359375,0.005310457665473223,17,677,,stop (mandatory)
197,0.39990234375,0.48978757858276367,0.0068359375,0.0049019609577953815,13,678,,zebra crossing (indication)
198,0.4541015625,0.48937907814979553,0.0078125,0.006535947788506746,44,678,,stop (mandatory)
199,0.4443359375,0.4904003143310547,0.005859375,0.00449346425011754,13,678,,no entry (mandatory)
200,0.3701171875,0.5044934749603271,0.0087890625,0.006535947788506746,17,679,,zebra crossing (indication)
201,0.46044921875,0.491830050945282,0.0078125,0.007352941203862429,44,679,,direction type1 (mandatory)
202,0.37841796875,0.5044934749603271,0.0078125,0.006535947788506746,38,679,,stop (mandatory)
203,0.447021484375,0.49346405267715454,0.00634765625,0.0049019609577953815,13,679,,stop (mandatory)
204,0.400146484375,0.491830050945282,0.00732421875,0.0049019609577953815,13,679,,no entry (mandatory)
205,0.365966796875,0.5044934749603271,0.00927734375,0.006535947788506746,17,680,,zebra crossing (indication)
206,0.467529296875,0.4895833432674408,0.01025390625,0.0069444444961845875,44,680,,stop (mandatory)
207,0.398681640625,0.4908088147640228,0.00830078125,0.005310457665473223,13,680,,stop (mandatory)
208,0.44873046875,0.49142158031463623,0.0068359375,0.0049019609577953815,13,680,,parking place (indicaftion)
209,0.397705078125,0.4957107901573181,0.00732421875,0.00449346425011754,35,681,,parking place (indicaftion)
210,0.39794921875,0.495915025472641,0.0068359375,0.004084967542439699,33,681,,no entry (mandatory)
211,0.361083984375,0.5065359473228455,0.01025390625,0.007352941203862429,17,681,,direction type1 (mandatory)
212,0.37109375,0.5057189464569092,0.009765625,0.007352941203862429,38,681,,stop (mandatory)
213,0.450439453125,0.49203431606292725,0.00732421875,0.005310457665473223,13,681,,give way (warning)
214,0.3974609375,0.4910130798816681,0.0087890625,0.005718954373151064,13,681,,pedal cycles (mandatory)
215,0.685302734375,0.491830050945282,0.01513671875,0.019607843831181526,46,682,,no entry (mandatory)
216,0.353515625,0.5071486830711365,0.01171875,0.009395425207912922,17,682,,direction type1 (mandatory)
217,0.3662109375,0.5061274766921997,0.0107421875,0.008169935084879398,38,682,,zebra crossing (indication)
218,0.48876953125,0.48794934153556824,0.0126953125,0.011029412038624287,44,682,,stop (mandatory)
219,0.395263671875,0.48999184370040894,0.00927734375,0.006127451080828905,13,682,,stop (mandatory)
220,0.45166015625,0.4908088147640228,0.0078125,0.005310457665473223,13,682,,no entry (mandatory)
221,0.34326171875,0.508782684803009,0.013671875,0.010212418623268604,17,683,,zebra crossing (indication)
222,0.50537109375,0.48631536960601807,0.015625,0.013480392284691334,44,683,,stop (mandatory)
223,0.391845703125,0.4895833432674408,0.00927734375,0.0069444444961845875,13,683,,stop (mandatory)
224,0.452880859375,0.4908088147640228,0.00830078125,0.006127451080828905,13,683,,no entry (mandatory)
225,0.329345703125,0.5126634240150452,0.01708984375,0.01225490216165781,17,684,,zebra crossing (indication)
226,0.53125,0.4840686321258545,0.01953125,0.01797385700047016,44,684,,direction type1 (mandatory)
227,0.34716796875,0.5112336874008179,0.015625,0.011029412038624287,38,684,,give way (warning)
228,0.3876953125,0.48978757858276367,0.0107421875,0.007352941203862429,13,684,,stop (mandatory)
229,0.453857421875,0.4908088147640228,0.00927734375,0.0069444444961845875,13,684,,zebra crossing (indication)
230,0.57666015625,0.47937092185020447,0.0244140625,0.02410130761563778,44,685,,no entry (mandatory)
231,0.310302734375,0.516339898109436,0.02197265625,0.01552287582308054,17,685,,direction type1 (mandatory)
232,0.332763671875,0.5147058963775635,0.02099609375,0.014705882407724857,38,685,,stop (mandatory)
233,0.455322265625,0.48978757858276367,0.00927734375,0.006535947788506746,13,685,,give way (warning)
234,0.3828125,0.4889705777168274,0.01171875,0.008169935084879398,13,685,,direction type1 (mandatory)
235,0.3115234375,0.5208333134651184,0.02734375,0.018790850415825844,38,686,,no entry (mandatory)
236,0.281494140625,0.5234885811805725,0.02783203125,0.019199347123503685,17,686,,give way (warning)
237,0.457275390625,0.48937907814979553,0.01025390625,0.007352941203862429,13,686,,give way (warning)
238,0.3779296875,0.4889705777168274,0.0126953125,0.00898692850023508,13,686,,stop (mandatory)
239,0.461669921875,0.4889705777168274,0.01123046875,0.008169935084879398,13,687,,give way (warning)
240,0.37353515625,0.4887663424015045,0.015625,0.010212418623268604,13,687,,stop (mandatory)
241,0.466796875,0.48856207728385925,0.01171875,0.00898692850023508,13,688,,give way (warning)
242,0.367919921875,0.4883578419685364,0.01708984375,0.011846405453979969,13,688,,direction type1 (mandatory)
243,0.386474609375,0.5049019455909729,0.00634765625,0.0049019609577953815,38,689,,stop (mandatory)
244,0.47265625,0.48794934153556824,0.013671875,0.010212418623268604,13,689,,give way (warning)
245,0.35986328125,0.48794934153556824,0.0205078125,0.013480392284691334,13,689,,direction type1 (mandatory)
246,0.38232421875,0.5049019455909729,0.0068359375,0.005718954373151064,38,690,,give way (warning)
247,0.48046875,0.48651960492134094,0.0146484375,0.011437908746302128,13,690,,give way (warning)
248,0.348876953125,0.48570260405540466,0.02294921875,0.01552287582308054,13,690,,roundabout (mandatory)
249,0.33349609375,0.49959149956703186,0.021484375,0.016339870169758797,33,691,,direction type1 (mandatory)
250,0.376708984375,0.5053104758262634,0.00830078125,0.005718954373151064,38,691,,give way (warning)
251,0.490234375,0.4846813678741455,0.0166015625,0.013480392284691334,13,691,,give way (warning)
252,0.33251953125,0.4826388955116272,0.0302734375,0.020016340538859367,13,691,,roundabout (mandatory)
253,0.307373046875,0.5008170008659363,0.03076171875,0.022058824077248573,33,692,,direction type1 (mandatory)
254,0.369384765625,0.5063316822052002,0.00830078125,0.006127451080828905,38,692,,give way (warning)
255,0.30712890625,0.4785539209842682,0.0439453125,0.026552287861704826,13,692,,give way (warning)
256,0.50390625,0.4828431308269501,0.0205078125,0.01552287582308054,13,692,,direction type2 (mandatory)
257,0.267333984375,0.5044934749603271,0.02587890625,0.030228758230805397,38,693,,direction type1 (mandatory)
258,0.358154296875,0.508169949054718,0.01025390625,0.006535947788506746,38,693,,give way (warning)
259,0.522705078125,0.4803921580314636,0.02490234375,0.019607843831181526,13,693,,roundabout (mandatory)
260,0.5517578125,0.4979575276374817,0.0205078125,0.019607843831181526,33,694,,direction type1 (mandatory)
261,0.342529296875,0.5106208920478821,0.01220703125,0.008169935084879398,38,694,,give way (warning)
262,0.551513671875,0.47671568393707275,0.03076171875,0.02450980432331562,13,694,,roundabout (mandatory)
263,0.607421875,0.5010212659835815,0.0263671875,0.026552287861704826,33,695,,direction type1 (mandatory)
264,0.3232421875,0.5140931606292725,0.013671875,0.010212418623268604,38,695,,give way (warning)
265,0.608154296875,0.4714052379131317,0.03955078125,0.03513072058558464,13,695,,direction type2 (mandatory)
266,0.510009765625,0.5042892098426819,0.00439453125,0.00449346425011754,38,696,,direction type1 (mandatory)
267,0.29736328125,0.5181781053543091,0.0185546875,0.011846405453979969,38,696,, bridge ahead (indication)
268,0.263671875,0.5238970518112183,0.0185546875,0.015931373462080956,38,697,,direction type1 (mandatory)
269,0.510986328125,0.5049019455909729,0.00537109375,0.0049019609577953815,38,697,,direction type2 (mandatory)
270,0.512451171875,0.5059232115745544,0.00634765625,0.005310457665473223,38,698,,direction type2 (mandatory)
271,0.515869140625,0.508169949054718,0.00634765625,0.005718954373151064,38,700,,zebra crossing (indication)
272,0.611572265625,0.48774510622024536,0.00830078125,0.006535947788506746,44,700,,direction type2 (mandatory)
273,0.520751953125,0.5093954205513,0.00732421875,0.006535947788506746,38,701,,zebra crossing (indication)
274,0.625732421875,0.4869281053543091,0.01025390625,0.006535947788506746,44,701,,zebra crossing (indication)
275,0.644775390625,0.4867238700389862,0.01220703125,0.00776143791154027,44,702,,direction type2 (mandatory)
276,0.52783203125,0.5116421580314636,0.0087890625,0.00776143791154027,38,702,,zebra crossing (indication)
277,0.671142578125,0.48631536960601807,0.01513671875,0.00857843179255724,44,703,,direction type2 (mandatory)
278,0.5390625,0.5140931606292725,0.0107421875,0.00857843179255724,38,703,,zebra crossing (indication)
279,0.719482421875,0.48488563299179077,0.01708984375,0.011437908746302128,44,704,,direction type2 (mandatory)
280,0.563232421875,0.516952633857727,0.01220703125,0.010212418623268604,38,704,,direction type2 (mandatory)
281,0.603271484375,0.5210375785827637,0.01513671875,0.012663398869335651,38,705,,zebra crossing (indication)
282,0.573486328125,0.4904003143310547,0.00634765625,0.00449346425011754,44,706,,direction type2 (mandatory)
283,0.669921875,0.5277777910232544,0.021484375,0.016339870169758797,38,706,,zebra crossing (indication)
284,0.605224609375,0.48917484283447266,0.00732421875,0.005310457665473223,44,707,,speed limit 40 (mandatory)
285,0.279541015625,0.49530228972435,0.01220703125,0.00776143791154027,9,715,,no trucks (mandatory)
286,0.320068359375,0.49550652503967285,0.01123046875,0.007352941203862429,9,716,,no trucks (mandatory)
